price,room,bathroom,surface,link,property_type,city,zone
2200000.0,3.0,1.0,136.0,https://www.avito.ma/fr/agdal/appartements/RBA_AG_1112___Appartement_%C3%A0_vendre_%C3%A0_Agdal_56426679.htm,Appartements , Rabat,Agdal
1420000.0,3.0,2.0,142.0,https://www.avito.ma/fr/agdal/appartements/Appartement_%C3%A0_vendre_142_m%C2%B2_%C3%A0_F%C3%A8s_56423949.htm,Appartements , Fès,Agdal
1300000.0,2.0,2.0,132.0,https://www.avito.ma/fr/abattoirs/appartements/nouveau_appartement_132_m%C2%B2_premier_%C3%A9tage_Agadir__56169972.htm,Appartements , Agadir,Abattoirs
721600.0,,,,https://immoneuf.avito.ma/fr/unite/j8t?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
780000.0,1.0,1.0,33.0,https://www.avito.ma/fr/k%C3%A9bibat/appartements/Studio_%C3%A0_vendre_56722890.htm,Appartements , Rabat,Kébibat
1520000.0,3.0,3.0,179.0,https://www.avito.ma/fr/hamria/appartements/Appartement_%C3%A0_vendre_179m2_%C3%A0_Hamria_Mekn%C3%A8s_56649833.htm,Appartements , Meknès,Hamria
6099999.0,5.0,4.0,404.0,https://www.avito.ma/fr/val_fleuri/villas_et_riads/Villa_Spacieuse_%C3%A0_Vendre_%C3%A0_Tanger___Val_Fleuri_56764534.htm,Villas et Riads , Tanger,Val Fleuri
2892000.0,,,,https://immoneuf.avito.ma/fr/unite/9BE?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
460000.0,3.0,2.0,90.0,https://www.avito.ma/fr/had_soualem/appartements/appartement_avec_parking__56702293.htm,Appartements , Had Soualem,Toute la ville
1420000.0,3.0,2.0,142.0,https://www.avito.ma/fr/agdal/appartements/Appartement_%C3%A0_vendre_142_m%C2%B2_%C3%A0_F%C3%A8s_56423949.htm,Appartements , Fès,Agdal
1300000.0,2.0,2.0,132.0,https://www.avito.ma/fr/abattoirs/appartements/nouveau_appartement_132_m%C2%B2_premier_%C3%A9tage_Agadir__56169972.htm,Appartements , Agadir,Abattoirs
780000.0,1.0,1.0,33.0,https://www.avito.ma/fr/k%C3%A9bibat/appartements/Studio_%C3%A0_vendre_56722890.htm,Appartements , Rabat,Kébibat
1520000.0,3.0,3.0,179.0,https://www.avito.ma/fr/hamria/appartements/Appartement_%C3%A0_vendre_179m2_%C3%A0_Hamria_Mekn%C3%A8s_56649833.htm,Appartements , Meknès,Hamria
1800000.0,,,,https://immoneuf.avito.ma/fr/unite/4qT?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
6099999.0,5.0,4.0,404.0,https://www.avito.ma/fr/val_fleuri/villas_et_riads/Villa_Spacieuse_%C3%A0_Vendre_%C3%A0_Tanger___Val_Fleuri_56764534.htm,Villas et Riads , Tanger,Val Fleuri
1300000.0,3.0,2.0,,https://www.avito.ma/fr/sidi_rahal/appartements/Appartement_126m_piscine_Sidi_Rahal_56790704.htm,Appartements , Sidi Rahal,Toute la ville
2100000.0,3.0,2.0,150.0,https://www.avito.ma/fr/2_mars/appartements/Appartement_%C3%A0_2_Mars_Casa_56041085.htm,Appartements , Casablanca,2 Mars
900000.0,,,5000.0,https://www.avito.ma/fr/route_de_ouarzazate/villas_et_riads/%D8%A8%D8%AA%D9%8A_%D9%81%D9%8A%D9%84%D8%A7_%D9%84%D9%84%D8%A8%D9%8A%D8%B9_%D8%B1%D8%A7%D8%A6%D8%B9%D8%A9__56217132.htm,Villas et Riads , Marrakech,Route de Ouarzazate
1000000.0,,,,https://immoneuf.avito.ma/fr/unite/07p?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
280000.0,2.0,1.0,78.0,https://www.avito.ma/fr/mers_sultan/appartements/Saroute_Aprt_de_78m2_Mers_sultan_%C3%A0_vendre__56755414.htm,Appartements , Casablanca,Mers Sultan
7200000.0,2.0,1.0,60.0,https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_60_m%C2%B2_%C3%A0_Tanger_56790691.htm,Appartements , Tanger,Autre secteur
1059080.0,,,,https://immoneuf.avito.ma/fr/unite/KGw?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
750000.0,3.0,2.0,,https://www.avito.ma/fr/larache/appartements/Appartement_%C3%A0_vendre_117_m%C2%B2_%C3%A0_Larache_56404393.htm,Appartements , Larache,Toute la ville
650000.0,2.0,1.0,73.0,https://www.avito.ma/fr/al_hoceima/appartements/appartements_%C3%A0_vendre__une_residence_avec_piscine_56541083.htm,Appartements , Al Hoceima,Toute la ville
1290000.0,3.0,3.0,142.0,https://www.avito.ma/fr/centre_ville/appartements/Appartement_les_Quais_Verts_56712276.htm,Appartements , Oujda,Centre Ville
500000.0,,,,https://immoneuf.avito.ma/fr/unite/mPD?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
2300000.0,9.0,6.0,110.0,https://www.avito.ma/fr/branes_2/maisons/%D8%AF%D8%A7%D8%B1_%D9%84%D9%84%D8%A8%D9%8A%D8%B9_%D9%81%D9%8A_%D8%A7%D9%84%D8%A8%D8%B1%D8%A7%D9%86%D8%B5_%D8%A7%D9%84%D8%A7%D9%88%D9%84%D9%89__56790682.htm,Maisons , Tanger,Branes 2
900000.0,2.0,,80.0,https://www.avito.ma/fr/asilah/maisons/%D9%85%D9%86%D8%B2%D9%84_%D9%84%D9%84%D8%A8%D9%8A%D8%B9_%D8%A8%D9%85%D8%AF%D9%8A%D9%86%D8%A9_%D8%A3%D8%B5%D9%8A%D9%84%D8%A9_56755413.htm,Maisons , Asilah,Toute la ville
2400000.0,3.0,2.0,,https://www.avito.ma/fr/racine/appartements/Appartement_tr%C3%A9s_bien_configur%C3%A9_%C3%A0_vendre_%C3%A0_Racine_56411203.htm,Appartements , Casablanca,Racine
3300000.0,4.0,3.0,140.0,https://www.avito.ma/fr/les_ambassadeurs/villas_et_riads/Villa_de_luxe_%C3%A0_Hay_Salam_340_m%C2%B2_Jardin_Terrasse_56485893.htm,Villas et Riads , Rabat,Les Ambassadeurs
1460000.0,,,,https://immoneuf.avito.ma/fr/unite/jok?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
2550000.0,3.0,2.0,116.0,https://www.avito.ma/fr/ferme_bretone/appartements/CMN_HA_1772___Appartement_%C3%A0_vendre_%C3%A0_Ferme_Bretonne_56506083.htm,Appartements , Casablanca,Ferme Bretone
1800000.0,4.0,3.0,203.0,https://www.avito.ma/fr/chefchaouen/appartements/Duplex_Chefchaouen_meubl%C3%A9_56746048.htm,Appartements , Chefchaouen,Toute la ville
640000.0,,,,https://immoneuf.avito.ma/fr/unite/NXr?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
830000.0,,,,https://immoneuf.avito.ma/fr/unite/CJ5?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
660000.0,1.0,1.0,53.0,https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_%C3%A0_vendre_53_m%C2%B2_%C3%A0_Ain_Sebaa_56138867.htm,Appartements , Casablanca,Ain Sebaa
2800000.0,5.0,4.0,,https://www.avito.ma/fr/nassim/maisons/Maison_%C3%A0_vendre_%C3%A0_Nassim_2_Proche_de_Casanearshore_56664115.htm,Maisons , Casablanca,Nassim
1079000.0,,,,https://immoneuf.avito.ma/fr/unite/jXB?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
567000.0,1.0,1.0,,https://www.avito.ma/fr/roches_noires/appartements/Appartement_42_m%C2%B2___R%C3%A9sidence_la_Rochelle_56494725.htm,Appartements , Casablanca,Roches Noires
1092000.0,,,,https://immoneuf.avito.ma/fr/unite/jT4?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
760000.0,1.0,1.0,,https://www.avito.ma/fr/hermitage/appartements/_Studios_neufs_%C3%A0_vendre_%C3%A0_HERMITAGE_55079135.htm,Appartements , Casablanca,Hermitage
1500000.0,2.0,2.0,,https://www.avito.ma/fr/autre_secteur/appartements/Superbe_appartement_RDC_%C3%A0_Armada_Tower_56502988.htm,Appartements , Bouznika,Autre secteur
4500000.0,4.0,1.0,300.0,https://www.avito.ma/fr/hay_riad/villas_et_riads/Vente_de_villa_%C3%A0_Oualidiya_plage_56790643.htm,Villas et Riads , Rabat,Hay Riad
310000.0,2.0,2.0,64.0,https://www.avito.ma/fr/asilah/appartements/%D8%B4%D9%82%D9%82_%D9%84%D9%84%D8%A8%D9%8A%D8%B9_%D8%A8%D9%85%D8%AF%D9%8A%D9%86%D8%A9_%D8%A3%D8%B5%D9%8A%D9%84%D8%A9_56723158.htm,Appartements , Asilah,Toute la ville
3080000.0,,,,https://immoneuf.avito.ma/fr/unite/MYW?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
470000.0,2.0,2.0,100.0,https://www.avito.ma/fr/bouizakarne/maisons/%D9%85%D9%86%D8%B2%D9%84_%D9%84%D9%84%D8%A8%D9%8A%D8%B9_56790635.htm,Maisons , Bouizakarne,Toute la ville
1600000.0,2.0,1.0,116.0,https://www.avito.ma/fr/bourgogne/appartements/CMN_AN_1797___Appartement_%C3%A0_vendre_%C3%A0_Bourgogne_56520351.htm,Appartements , Casablanca,Bourgogne
985000.0,,,,https://immoneuf.avito.ma/fr/unite/jTT?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
460000.0,3.0,2.0,86.0,https://www.avito.ma/fr/autre_secteur/appartements/%D8%B4%D9%82%D9%82_%D8%B1%D8%A7%D8%A6%D8%B9%D8%A9_%D9%88%D9%85%D8%AF%D8%B9%D9%85%D8%A9_%D9%84%D9%84%D8%A8%D9%8A%D8%B9_%D9%85%D8%A8%D8%B1%D9%88%D9%83%D8%A9__56790624.htm,Appartements , Meknès,Autre secteur
1300000.0,3.0,3.0,176.0,https://www.avito.ma/fr/la_ville_haute/appartements/Appartement_%C3%A0_vendre_176_m%C2%B2_%C3%A0_K%C3%A9nitra_56790622.htm,Appartements , Kénitra,La Ville Haute
2000000.0,2.0,2.0,,https://www.avito.ma/fr/racine/appartements/Opportunit%C3%A9_Rare_avec_Rendement_Locatif_Min_de_7_5_56778589.htm,Appartements , Casablanca,Racine
825000.0,,,,https://immoneuf.avito.ma/fr/unite/j31?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
1110000.0,2.0,2.0,60.0,https://www.avito.ma/fr/quartier_des_h%C3%B4pitaux/appartements/Studio_Premium_60m%C2%B2_%C3%A0_Boulevard_Anoual__54987776.htm,Appartements , Casablanca,Quartier des Hôpitaux
3048000.0,4.0,3.0,254.0,https://www.avito.ma/fr/agdal/appartements/Appartement_%C3%A0_vendre_254_m%C2%B2_%C3%A0_F%C3%A8s_56429949.htm,Appartements , Fès,Agdal
360000.0,2.0,1.0,51.0,https://www.avito.ma/fr/oulfa/appartements/appartement_avendre_56790615.htm,Appartements , Casablanca,Oulfa
350000.0,3.0,1.0,56.0,https://www.avito.ma/fr/lissasfa/appartements/appartement_%C3%A0_vendre__56790614.htm,Appartements , Casablanca,Lissasfa
750000.0,,,,https://immoneuf.avito.ma/fr/unite/m9I?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
2180000.0,,,162.0,https://www.avito.ma/fr/sonaba/villas_et_riads/teraaii_Vila_162m2_dspo_56790611.htm,Villas et Riads , Agadir,Sonaba
900000.0,2.0,2.0,,https://www.avito.ma/fr/haut_anza/appartements/Appartement_%C3%A0_vendre_75_m%C2%B2_%C3%A0_Agadir_56790608.htm,Appartements , Agadir,Haut Anza
650000.0,,,,https://immoneuf.avito.ma/fr/unite/5CU?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
2000000.0,3.0,1.0,,https://www.avito.ma/fr/av_mohammed_vi/appartements/LUXUEUX_APPARTEMENTS_DE_77_A_144_M%C2%B2_SUR_AV_MED_VI_54252844.htm,Appartements , Marrakech,Av Mohammed VI
800000.0,3.0,2.0,,https://www.avito.ma/fr/hamria/appartements/Des_Appartement__113_m%C2%B2_centre_hmria__55741823.htm,Appartements , Meknès,Hamria
476000.0,,,,https://immoneuf.avito.ma/fr/unite/c6h?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
420000.0,2.0,2.0,60.0,https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_60_m%C2%B2_%C3%A0_Bouznika_56059938.htm,Appartements , Bouznika,Autre secteur
16000000.0,7.0,5.0,1350.0,https://www.avito.ma/fr/illigh/villas_et_riads/%C3%80_VENDRE___Villa_de_Prestige_%C3%A0_Illigh__56790588.htm,Villas et Riads , Agadir,Illigh
959600.0,2.0,2.0,83.0,https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_neuf_83_m%C2%B2_%C3%A0_Ain_sebaa_55095262.htm,Appartements , Casablanca,Ain Sebaa
874000.0,,,,https://immoneuf.avito.ma/fr/unite/joX?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
1742000.0,4.0,3.0,,https://www.avito.ma/fr/roches_noires/appartements/Appartement_134_m%C2%B2___R%C3%A9sidence_la_Rochelle_56494750.htm,Appartements , Casablanca,Roches Noires
750000.0,4.0,2.0,192.0,https://www.avito.ma/fr/el_menzah/maisons/Maison_%C3%A0_vendre_%C3%A0_Hay_El_Menzah__96m%C2%B2_56595646.htm,Maisons , Kénitra,El Menzah
3850000.0,4.0,3.0,257.0,https://www.avito.ma/fr/dar_bouazza/villas_et_riads/BOU_DA_1034___Villa_%C3%A0_vendre_%C3%A0_Tamaris_55981347.htm,Villas et Riads , Dar Bouazza,Toute la ville
700000.0,,,,https://immoneuf.avito.ma/fr/unite/478?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
1250000.0,1.0,1.0,,https://www.avito.ma/fr/gauthier/appartements/Top_studios_au_coeur_de_gauthier_gallil%C3%A9_56066238.htm,Appartements , Casablanca,Gauthier
1742000.0,4.0,3.0,,https://www.avito.ma/fr/roches_noires/appartements/Appartement_134_m%C2%B2___R%C3%A9sidence_la_Rochelle_56494750.htm,Appartements , Casablanca,Roches Noires
1092000.0,,,,https://immoneuf.avito.ma/fr/unite/jXa?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
750000.0,4.0,2.0,192.0,https://www.avito.ma/fr/el_menzah/maisons/Maison_%C3%A0_vendre_%C3%A0_Hay_El_Menzah__96m%C2%B2_56595646.htm,Maisons , Kénitra,El Menzah
3850000.0,4.0,3.0,257.0,https://www.avito.ma/fr/dar_bouazza/villas_et_riads/BOU_DA_1034___Villa_%C3%A0_vendre_%C3%A0_Tamaris_55981347.htm,Villas et Riads , Dar Bouazza,Toute la ville
1110000.0,3.0,3.0,109.0,https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_Neuf_3_CH_109_m%C2%B2_%C3%A0_Ain_sebaa_55113064.htm,Appartements , Casablanca,Ain Sebaa
250000.0,,,,https://immoneuf.avito.ma/fr/unite/jJ5?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
1050000.0,2.0,1.0,120.0,https://www.avito.ma/fr/hamria/appartements/MEK_ME_1033___Appartement_%C3%A0_vendre_%C3%A0_Hamria_55814180.htm,Appartements , Meknès,Hamria
1755400.0,,,,https://immoneuf.avito.ma/fr/unite/jUw?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
7000000.0,4.0,3.0,808.0,https://www.avito.ma/fr/ain_aouda/villas_et_riads/Villa_h_s_%C3%A0_vendre_%C3%A0_Rabat_Rte_Za%C3%AFr_avec_piscine__56463919.htm,Villas et Riads , Ain Aouda,Toute la ville
1611000.0,,,,https://immoneuf.avito.ma/fr/unite/jnA?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
700000.0,2.0,2.0,,https://www.avito.ma/fr/wafa/appartements/Appartement_%C3%A0_vendre_de_70_%C3%A0_154_m%C2%B2_%C3%A0_Mohammedia_53326445.htm,Appartements , Mohammedia,Wafa
1800000.0,2.0,1.0,132.0,https://www.avito.ma/fr/les_princesses/appartements/CMN_MA_2148___Appartement_%C3%A0_vendre_%C3%A0_Les_princesses_56432257.htm,Appartements , Casablanca,Les Princesses
740000.0,,,,https://immoneuf.avito.ma/fr/unite/jZD?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
500000.0,2.0,1.0,56.0,https://www.avito.ma/fr/martil/appartements/%D8%B4%D9%82%D8%A9_%D9%81%D8%A7%D8%AE%D8%B1%D8%A9_%D8%A8%D8%AF%D8%B9%D9%85_56023458.htm,Appartements , Martil,Toute la ville
2215000.0,3.0,2.0,136.0,https://www.avito.ma/fr/bourgogne/appartements/CMN_AN_1645___Appartement_%C3%A0_vendre_%C3%A0_Bourgogne_55499010.htm,Appartements , Casablanca,Bourgogne
5500000.0,3.0,2.0,400.0,https://www.avito.ma/fr/sidi_maarouf/villas_et_riads/Tr%C3%A8s_belle_Villa_d_Angle_Proche_de_Casanearshore_56375736.htm,Villas et Riads , Casablanca,Sidi Maarouf
1460000.0,,,,https://immoneuf.avito.ma/fr/unite/joW?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
430000.0,2.0,1.0,58.0,https://www.avito.ma/fr/autre_secteur/appartements/deux_app_%C3%A0_vendre_r%C3%A9sidence_marwa_gare_routi%C3%A8re__56790500.htm,Appartements , Tanger,Autre secteur
860000.0,2.0,2.0,90.0,https://www.avito.ma/fr/fnideq/appartements/Appartement_%C3%A0_vendre_94_m%C2%B2_%C3%A0_Fnideq_56366144.htm,Appartements , Fnideq,Toute la ville
3700000.0,5.0,4.0,207.0,https://www.avito.ma/fr/dar_bouazza/villas_et_riads/BOU_DA_1022___Villa_%C3%A0_vendre_%C3%A0_Dar_Bouazza_55840359.htm,Villas et Riads , Dar Bouazza,Toute la ville
6650000.0,5.0,7.0,403.0,https://www.avito.ma/fr/dar_bouazza/villas_et_riads/Villa_d_exception_neuve_%C3%A0_vendre_56790492.htm,Villas et Riads , Dar Bouazza,Toute la ville
1900000.0,,,,https://immoneuf.avito.ma/fr/unite/jCl?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
1900000.0,2.0,1.0,100.0,https://www.avito.ma/fr/maarif/appartements/CMN_MA_2159___Appartement_%C3%A0_vendre_%C3%A0_Ma%C3%A2rif_56468358.htm,Appartements , Casablanca,Maarif
1150000.0,3.0,2.0,160.0,https://www.avito.ma/fr/alliance/appartements/Appartement_Haut_Standing_Alliance_Mehdia__K%C3%A9nitra_56525279.htm,Appartements , Kénitra,alliance
1799999.0,3.0,1.0,193.0,https://www.avito.ma/fr/val_fleury/appartements/Appartement_%C3%A0_vendre_143_m%C2%B2_%C3%A0_K%C3%A9nitra_56325001.htm,Appartements , Kénitra,Val Fleury
1220000.0,2.0,2.0,138.0,https://www.avito.ma/fr/wifak/appartements/Appartement_%C3%A0_vendre_%C3%A0_proximit%C3%A9_de_la_gare_56339968.htm,Appartements , Temara,Wifak
815000.0,,,,https://immoneuf.avito.ma/fr/unite/t7M?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
4000000.0,3.0,3.0,196.0,https://www.avito.ma/fr/bab_al_bahr/appartements/Appartement_196m2_%C3%A0_vendre_%C3%A0_Marina_sal%C3%A9__56783054.htm,Appartements , Salé,Bab Al Bahr
1132500.0,1.0,1.0,66.0,https://www.avito.ma/fr/californie/appartements/Studio_%C3%A0_vendre_57_m%C2%B2_%C3%A0_Californie_56545671.htm,Appartements , Casablanca,Californie
590000.0,2.0,2.0,81.0,https://www.avito.ma/fr/seyad/appartements/%D8%B4%D9%82%D8%A9_%D8%B4%D9%88%D9%83%D8%A9_%D8%A7%D9%85%D8%A7%D9%85_%D8%A7%D9%84%D9%81%D9%8A%D9%84%D8%A7%D8%AA_%D9%84%D9%88%D9%81%D8%A7%D9%84%D9%88%D9%86_%D8%A7%D9%84%D9%82%D9%86%D9%8A%D8%B7%D8%B1%D8%A9__56766417.htm,Appartements , Kénitra,Seyad
1130000.0,,,,https://immoneuf.avito.ma/fr/unite/jH2?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
800000.0,3.0,2.0,104.0,https://www.avito.ma/fr/seyad/appartements/Bel_appartement_sans_vis_%C3%A0_vis_le_vallon__56170039.htm,Appartements , Kénitra,Seyad
2630000.0,3.0,2.0,299.0,https://www.avito.ma/fr/al_kodia/villas_et_riads/superbe_villa_de_style_europ%C3%A9en__situ%C3%A9e_al_kodia_56388485.htm,Villas et Riads , El Jadida,Al Kodia
250000.0,,,,https://immoneuf.avito.ma/fr/unite/PbI?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
1780000.0,6.0,2.0,250.0,https://www.avito.ma/fr/el_haddada/maisons/%D9%85%D9%86%D8%B2%D9%84_%D9%85%D8%B3%D8%AA%D9%82%D9%84_%D8%AA%D8%AC%D8%A7%D8%B1%D9%8A_%D8%A3%D9%85%D8%A7%D9%85_%D9%85%D8%B3%D8%AC%D8%AF_%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D9%86_56351688.htm,Maisons , Kénitra,El Haddada
720000.0,3.0,2.0,90.0,https://www.avito.ma/fr/seyad/appartements/Appartement_%C3%A0_vendre_90_m%C2%B2_%C3%A0_K%C3%A9nitra_56256908.htm,Appartements , Kénitra,Seyad
360000.0,,,200.0,https://www.avito.ma/fr/tiznit/villas_et_riads/%D8%A8%D9%82%D8%B9%D8%A9_%D9%81%D9%8A%D9%84%D8%A7_200%D9%85_%D8%B7%D8%B1%D9%8A%D9%82_%D8%AA%D8%B2%D9%86%D9%8A%D8%AA_%D8%B4%D8%A7%D8%B7%D8%A6_%D8%A3%D9%83%D9%84%D9%88_%D8%AA%D9%8A%D8%AA%D8%B1%D8%A7%D8%AA_%D9%85%D9%88%D8%AC%D9%88%D8%AF%D8%A9__49300740.htm,Villas et Riads , Tiznit,Toute la ville
610000.0,,,,https://immoneuf.avito.ma/fr/unite/pOz?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
940000.0,3.0,2.0,87.0,https://www.avito.ma/fr/sidi_maarouf/appartements/Appartement_%C3%A0_vendre_87_m%C2%B2_%C3%A0_Casablanca_56666374.htm,Appartements , Casablanca,Sidi Maarouf
1450000.0,3.0,2.0,100.0,https://www.avito.ma/fr/2_mars/appartements/Appart_HS_3ch_sal_blc_100m2_a_vendre_hopito_2mars_56603030.htm,Appartements , Casablanca,2 Mars
1080000.0,3.0,2.0,150.0,https://www.avito.ma/fr/seyad/appartements/Appartement_%C3%A0_vendre_150_m%C2%B2_%C3%A0_K%C3%A9nitra_56316947.htm,Appartements , Kénitra,Seyad
3500000.0,,,,https://immoneuf.avito.ma/fr/unite/jCf?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
2250000.0,8.0,5.0,400.0,https://www.avito.ma/fr/safir/maisons/Immeuble_R4_titr%C3%A9_%C3%A0_vendre_56113715.htm,Maisons , Tétouan,Safir
460000.0,,,,https://immoneuf.avito.ma/fr/unite/QoL?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
1600000.0,3.0,2.0,114.0,https://www.avito.ma/fr/bourgogne/appartements/lux_appartement_2_fa%C3%A7ade_Bourgogne__56768496.htm,Appartements , Casablanca,Bourgogne
850000.0,3.0,1.0,131.0,https://www.avito.ma/fr/la_ville_haute/appartements/Appartement_%C3%A0_vendre_131_m%C2%B2_%C3%A0_K%C3%A9nitra_56398536.htm,Appartements , Kénitra,La Ville Haute
390000.0,,,,https://immoneuf.avito.ma/fr/unite/4jp?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
1200000.0,2.0,2.0,107.0,https://www.avito.ma/fr/centre_ville/appartements/Appart_2ch_gd_sal_sej_107m2_a_vendre_centre_ville_56602771.htm,Appartements , Casablanca,Centre Ville
470000.0,2.0,2.0,85.0,https://www.avito.ma/fr/alliance/appartements/Appartement_%C3%A0_vendre_85_m%C2%B2_%C3%A0_K%C3%A9nitra_56190386.htm,Appartements , Kénitra,alliance
5800000.0,6.0,3.0,450.0,https://www.avito.ma/fr/dar_bouazza/villas_et_riads/villa_de_luxe_darbouazza_r%C3%A9sidence_ferm%C3%A9e__55872993.htm,Villas et Riads , Dar Bouazza,Toute la ville
560000.0,,,,https://immoneuf.avito.ma/fr/unite/lhy?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
1100000.0,3.0,1.0,203.0,https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_136_m%C2%B2_%C3%A0_El_Jadida_55266206.htm,Appartements , El Jadida,Autre secteur
780000.0,3.0,1.0,500.0,https://www.avito.ma/fr/autre_secteur/villas_et_riads/%D9%81%D9%8A%D9%84%D8%A7_%D9%84%D9%84%D8%A8%D9%8A%D8%B9__56376457.htm,Villas et Riads , Tétouan,Autre secteur
850800.0,,,,https://immoneuf.avito.ma/fr/unite/Ehn?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
2200000.0,6.0,4.0,298.0,https://www.avito.ma/fr/hamria/villas_et_riads/Villa_%C3%A0_hemria_meknes_sans_vis_avis_56544345.htm,Villas et Riads , Meknès,Hamria
2650000.0,4.0,2.0,167.0,https://www.avito.ma/fr/les_princesses/appartements/CMN_MA_2155___Appartement_%C3%A0_vendre_%C3%A0_Les_princesses_56463762.htm,Appartements , Casablanca,Les Princesses
550000.0,2.0,1.0,60.0,https://www.avito.ma/fr/hay_hassani/appartements/%D8%B4%D9%82%D9%82_%D8%B1%D8%A7%D8%A6%D8%B9%D8%A9_60_%D9%85%D8%AA%D8%B1_%D9%81%D9%8A%D9%87%D8%A7_%D8%A7%D9%84%D8%AF%D8%B9%D9%85_%D9%82%D8%B1%D8%A8_%D8%A7%D9%84%D9%85%D9%84%D8%B9%D8%A8_56285773.htm,Appartements , Tanger,Hay Hassani
5000000.0,,,,https://immoneuf.avito.ma/fr/unite/jFm?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
1575000.0,,,,https://immoneuf.avito.ma/fr/unite/4qU?utm_source=avito_integration&utm_medium=listing_integration,Immobilier neuf , Casablanca,
520000.0,2.0,2.0,98.0,https://www.avito.ma/fr/martil/appartements/Magnifique_Appart_au_RDC_98m_Titr%C3%A9_Proche_plage_55730905.htm,Appartements , Martil,Toute la ville
